parliament,bill_number,bill_title,date,bill_stage,activity,committee
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,96,"Liquor Licence Amendment Act, 2004","October 25, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,96,"Liquor Licence Amendment Act, 2004","October 13, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,96,"Liquor Licence Amendment Act, 2004","June 10, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","September 23, 2004",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","September 22, 2004",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","September 21, 2004",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","September 20, 2004",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","June 17, 2004",-,Ordered referred to Standing Committee,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","June 17, 2004",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","June 17, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,97,"First Nations Resource Revenue Sharing Act, 2004","June 10, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,98,"Niagara Escarpment Planning and Development Amendment Act, 2004","June 10, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,99,"Transparency in Public Matters Act, 2004","June 10, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","December 9, 2004",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","December 9, 2004",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","December 9, 2004",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","November 24, 2004",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","November 24, 2004",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","November 23, 2004",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","November 22, 2004",-,Ordered referred to Standing Committee,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","November 22, 2004",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","November 17, 2004",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","October 20, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","October 19, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","October 18, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","October 12, 2004",-,Ordered for Second Reading pursuant to Standing Order 72(b),-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","October 12, 2004",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","September 16, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","September 15, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","August 26, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","August 25, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","August 24, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","August 23, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","August 12, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","August 9, 2004",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","June 29, 2004",-,Ordered referred to Standing Committee,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","June 29, 2004",-,Order for Second Reading discharged pursuant to Standing Order 72(a),-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,100,"Electricity Restructuring Act, 2004","June 15, 2004",First Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","November 30, 2005",-,Withdrawn pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","November 30, 2005",-,Discharge the Order of referral to Committee,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","September 28, 2005",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","June 13, 2005",-,Ordered carried over from previous session,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","June 13, 2005",-,Carried over to next session,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","June 13, 2005",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","June 13, 2005",-,Order for Second Reading discharged pursuant to Standing Order 72(a),-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,101,"Health Insurance Amendment Act (Supplemental Newborn Screening), 2005","June 15, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,102,"Asian Longhorn Beetle Confinement Act, 2004","June 16, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,103,"Blind Persons' Rights Amendment Act, 2005","June 2, 2005",-,Ordered referred to Standing Committee,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,103,"Blind Persons' Rights Amendment Act, 2005","June 2, 2005",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,103,"Blind Persons' Rights Amendment Act, 2005","June 2, 2005",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,103,"Blind Persons' Rights Amendment Act, 2005","June 17, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,104,"Transitional Physician Payment Review Act, 2004","June 24, 2004",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,104,"Transitional Physician Payment Review Act, 2004","June 23, 2004",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,104,"Transitional Physician Payment Review Act, 2004","June 23, 2004",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,104,"Transitional Physician Payment Review Act, 2004","June 21, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,105,"Tax Terminology Harmonization Act, 2004","November 4, 2004",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,105,"Tax Terminology Harmonization Act, 2004","October 26, 2004",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,105,"Tax Terminology Harmonization Act, 2004","October 21, 2004",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,105,"Tax Terminology Harmonization Act, 2004","October 21, 2004",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,105,"Tax Terminology Harmonization Act, 2004","June 21, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 16, 2004",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 16, 2004",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 16, 2004",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 9, 2004",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 9, 2004",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 9, 2004",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 8, 2004",-,Ordered referred to Standing Committee,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 8, 2004",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","December 7, 2004",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","October 18, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","October 14, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","October 12, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,106,"Budget Measures Act, 2004 (No. 2)","June 21, 2004",First Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,107,"Trustee Statute Law Amendment Act, 2004","June 22, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,108,"Carlie Myke and Brandon White Act (Safe School Zones Highway Traffic Amendment), 2004","June 22, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,109,"Highway Traffic Amendment Act (Helmets), 2004","June 22, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","June 13, 2005",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","May 31, 2005",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","May 30, 2005",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","April 28, 2005",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","April 28, 2005",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","April 27, 2005",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","April 14, 2005",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","April 11, 2005",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","March 9, 2005",-,Ordered for Second Reading pursuant to Standing Order 72(b),-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","March 9, 2005",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","March 9, 2005",-,Consideration of a Bill,Standing Committee on Justice Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","March 3, 2005",-,Consideration of a Bill,Standing Committee on Justice Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","March 2, 2005",-,Consideration of a Bill,Standing Committee on Justice Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","December 14, 2004",-,Ordered referred to Standing Committee,Standing Committee on Justice Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","December 14, 2004",-,Order for Second Reading discharged pursuant to Standing Order 72(a),-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,110,"Mandatory Gunshot Wounds Reporting Act, 2005","June 23, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,111,"Genocide Memorial Week Act, 2004","June 23, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,112,"Removing a Member from the Toronto Police Services Board Act, 2004","June 23, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","June 13, 2005",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","June 13, 2005",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","June 13, 2005",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","June 13, 2005",-,Discharge the Order of referral to Committee,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","February 17, 2005",-,Ordered referred to Standing Committee,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","February 17, 2005",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","February 17, 2005",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,113,"Asian Heritage Act, 2005","June 23, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,114,"Election Finances Amendment Act, 2004","June 24, 2004",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,114,"Election Finances Amendment Act, 2004","June 23, 2004",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,114,"Election Finances Amendment Act, 2004","June 23, 2004",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,114,"Election Finances Amendment Act, 2004","June 23, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,115,"Gas Price Watchdog Act, 2004","June 24, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,116,"Dental Hygiene Amendment Act, 2004","December 2, 2004",-,Ordered referred to Standing Committee,Standing Committee on Public Accounts
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,116,"Dental Hygiene Amendment Act, 2004","December 2, 2004",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,116,"Dental Hygiene Amendment Act, 2004","December 2, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,116,"Dental Hygiene Amendment Act, 2004","June 24, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,117,"Ottawa is a Bilingual City Act, 2004","June 24, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","June 13, 2005",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","May 10, 2005",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","May 9, 2005",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","April 13, 2005",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","April 13, 2005",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","April 12, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","April 11, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","April 4, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","March 29, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","February 28, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","February 8, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","February 7, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","February 3, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","February 2, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","February 1, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","January 31, 2005",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","December 2, 2004",-,Ordered referred to Standing Committee,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","December 2, 2004",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","November 25, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","November 22, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","November 18, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,118,"Accessibility for Ontarians with Disabilities Act, 2005","October 12, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,119,"Archives Awareness Week Act, 2004","October 12, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,120,"City of Toronto Amendment Act, 2004","October 21, 2004",-,Ordered referred to Standing Committee,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,120,"City of Toronto Amendment Act, 2004","October 21, 2004",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,120,"City of Toronto Amendment Act, 2004","October 21, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,120,"City of Toronto Amendment Act, 2004","October 12, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,121,"Legislative Assembly Amendment Act, 2004","October 13, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,122,"Corporations Tax Amendment Act (Fines and Penalties not Deductible), 2004","October 13, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","April 18, 2006",-,Withdrawn pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","April 18, 2006",-,Order for Third Reading discharged,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","November 30, 2005",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","November 30, 2005",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","November 30, 2005",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","September 29, 2005",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","June 13, 2005",-,Ordered carried over from previous session,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","June 13, 2005",-,Carried over to next session,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","June 13, 2005",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","June 13, 2005",-,Discharge the Order of referral to Committee,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","October 28, 2004",-,Ordered referred to Standing Committee,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","October 28, 2004",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","October 28, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,123,"Transparency in Public Matters Act, 2005","October 13, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"December 16, 2004",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"December 15, 2004",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"December 15, 2004",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"December 13, 2004",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"December 13, 2004",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"December 9, 2004",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,124,Health Protection and Promotion Amendment Act 2004,"October 14, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,125,Environmental Protection Amendment Act 2004,"October 14, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,126,"Occupational Health and Safety Act (Harassment), 2004","October 14, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,127,"Physical Fitness Day Act, 2004","October 18, 2004",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","December 15, 2005",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","December 14, 2005",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","December 14, 2005",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","October 18, 2005",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","June 13, 2005",-,Ordered carried over from previous session,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","June 13, 2005",-,Carried over to next session,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","June 1, 2005",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","June 1, 2005",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","June 1, 2005",-,Consideration of a Bill,Standing Committee on Justice Policy
https://www.ola.org/en/legislative-business/bills/parliament-38/session-1,128,"Law Enforcement and Forfeited Property Management Statute Law Amendment Act, 2005","May 11, 2005",-,Consideration of a Bill,Standing Committee on Justice Policy
